position_id,community_id,display_role,display_role_label,dominant_structural_role,observed_status,prompt_ready,in_largest_component,has_prompt_peer_capacity
77482,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
77504,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
77520,0,context_position,context position,cluster_core,prompt_ready,True,True,True
77573,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
77739,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
77840,1,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
77942,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
77987,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
78004,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
78052,1,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
78072,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
78080,0,context_position,context position,peripheral_receiver,prompt_ready,True,True,True
78132,0,context_position,context position,cluster_core,prompt_ready,True,True,True
78238,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
78266,0,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
78285,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
78295,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
78418,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
78496,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
78503,1,bridge,bridge,broker_bridge,observed_not_prompt_ready,False,True,False
78575,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
78674,2,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
78720,1,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
78733,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
78749,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
78792,38,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
78798,5,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
78799,4,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
78867,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
78900,2,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
78968,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
78982,1,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
78993,6,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
79017,3,high_exposure_receiver,high exposure receiver,visible_sender,prompt_ready,True,True,True
79097,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
79115,0,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
79116,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
79134,3,context_position,context position,cluster_core,prompt_ready,True,True,True
79182,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
79203,0,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
79332,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
79334,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
79390,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
79394,0,context_position,context position,visible_sender,prompt_ready,True,True,True
79476,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
79494,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
79532,2,bridge,bridge,cross_community_connector,observed_not_prompt_ready,False,True,False
79610,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
79660,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
79667,2,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
79714,2,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
79853,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
79909,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
79969,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
80152,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
80201,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
80204,1,context_position,context position,broker_bridge,prompt_ready,True,True,True
80299,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
80409,1,context_position,context position,cluster_core,prompt_ready,True,True,True
80414,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
80415,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
80422,2,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
80439,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
80495,1,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
80515,0,context_position,context position,visible_sender,prompt_ready,True,True,True
80537,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
80542,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
80553,2,bridge,bridge,broker_bridge,prompt_ready,True,True,True
80569,0,context_position,context position,cluster_core,prompt_ready,True,True,True
80641,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
80661,2,context_position,context position,exposed_receiver,prompt_ready,True,True,True
80688,3,bridge,bridge,broker_bridge,prompt_ready,True,True,True
80815,3,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
80902,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
80906,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
80910,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
80911,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
80938,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
80970,2,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
81044,2,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
81082,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
81100,4,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
81116,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
81228,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
81229,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
81298,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
81330,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
81374,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
81388,0,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
81432,1,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
81483,5,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
81574,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
81594,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
81610,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
81626,0,context_position,context position,cluster_core,prompt_ready,True,True,True
81774,3,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
81833,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
81854,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
81883,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
81986,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
82005,5,context_position,context position,cluster_core,prompt_ready,True,True,True
82036,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
82051,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
82139,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
82172,3,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
82202,0,context_position,context position,visible_sender,prompt_ready,True,True,True
82222,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
82232,1,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
82237,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
82240,0,context_position,context position,cluster_core,prompt_ready,True,True,True
82307,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
82330,0,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
82471,1,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
82481,2,bridge,bridge,peripheral_receiver,observed_not_prompt_ready,False,True,False
82522,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
82556,2,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
82564,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
82658,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
82734,2,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
82736,2,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
82773,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
82789,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
82811,1,context_position,context position,broker_bridge,prompt_ready,True,True,True
82843,6,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
82847,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
82859,2,context_position,context position,visible_sender,prompt_ready,True,True,True
82870,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
82893,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
82904,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
82908,1,context_position,context position,visible_sender,prompt_ready,True,True,True
82997,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
83064,4,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
83070,4,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
83092,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
83111,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
83112,4,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
83134,0,context_position,context position,cluster_core,prompt_ready,True,True,True
83136,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
83152,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
83176,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
83265,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
83267,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
83274,1,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
83279,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
83284,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
83322,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
